	address	cert_valid_thru	dist	est_date	init_fund	inst_nm	inst_type	phone_num	prov	reg_dept	repre	spv_dept	status	uscc	website	wrk_domain
5135	昆明市茭菱路３７７号	2016-05-16 至 2021-05-16		2009-11-03	488.80 （单位：元 / 万元）	云南省医疗扶贫基金会	基金会	0871-65358669		云南省民政厅	张红发	云南省卫生厅	正常	5353000069568214XL		募集资金、从事医疗扶贫、人才培训、咨询服务等公益活动。
5136	昆明市西山区西昌路２６号司法大楼	2016-05-25 至 2021-05-24		2009-10-26	470.00 （单位：元 / 万元）	云南省法律援助基金会	基金会	0871-64180056		云南省民政厅	杨建甲	云南省司法厅	正常	535300006956836360		募集资金、法律援助、调研、交流。
5137	昆明市北京路６１２号银海国际公寓Ａ座４楼	2016-03-31 至 2020-03-31		2009-11-09	200.00 （单位：元 / 万元）	云南士恒教育基金会	基金会	0871-3189023		云南省民政厅	杨立华	云南省教育厅	正常	5353000069569196XL		基金管理、增值，捐资助学、扶贫支教。
5138	昆明市西坝路２９号青年大厦６楼	至			400.00 （单位：元 / 万元）	云南省青年创业就业基金会	基金会	0871-64166218		云南省民政厅	李燕飞	中国共青团云南省委员会	正常	53530000697975990F		募集、管理资金，帮扶青年创业就业。
5139	昆明市盘龙区新迎小区新安巷２号（昆明市妇女儿童活动中心）	2016-06-01 至 2020-05-31		2009-11-30	400.00 （单位：元 / 万元）	昆明市春蕾少年儿童基金会	基金会	0871-63196242		云南省民政厅	张中宁		正常	535300006979773557		资金募集与管理，救助扶贫失辍学女童。
5140	云南省大理白族自治州大理市龙山办公区州委政法委办公楼	至				大理白族自治州见义勇为基金会	基金会	0872-2319507		云南省民政厅	马建全	中国共产党大理白族自治州委员会政法委员会	正常	53530000757198872H		宣传见义勇为先进事迹，弘扬社会正气，激励广大人民群众勇敢同各种违法犯罪行为作斗争，对见义勇为的先进人物提供奖励，抚恤金或生活困难补助，募集，管理和使用本会基金
5141	云南省红河蒙自市红河州委办公楼Ａ座２０７室	2016-06-07 至 2021-06-06		2015-12-09	400.00 （单位：元 / 万元）	红河哈尼族彝族自治州见义勇为基金会	基金会	0873-3730600		云南省民政厅	何中柱	中共红河州委政法委员会	正常	53530000760429336W		筹集、管理、使用资金。
5142	云南省玉溪市红塔区玉兴路聂耳公园内	至			1600.00 （单位：元 / 万元）	云南聂耳音乐基金会	基金会	0877-62989020		云南省民政厅	普朝和	云南省文化厅	正常	53530000760439673G		募集、管理、使用资金
5143	昆明市五一路１３１号省公安厅	2016-03-28 至 2021-03-27		2005-09-05	400.00 （单位：元 / 万元）	云南省公安民警英烈基金会	基金会	0871-63052588		云南省民政厅	董家禄	云南省公安厅	正常	53530000778570960B		筹集、管理、使用资金。
5144	昆明市春城路６０号新摩尔大厦Ｂ座２１楼	2017-09-08 至 2022-09-07		2005-09-14	400.00 （单位：元 / 万元）	云南省禁毒与防治艾滋病基金会	基金会	0871-63115155		云南省民政厅	陈利青	云南省公安厅	正常	53530000778577089Q		筹集、管理、使用资金
5145	昆明市广福路８号省委政法委	2016-06-15 至 2021-06-14		2002-10-22	3430.00 （单位：元 / 万元）	云南省见义勇为基金会	基金会	0871-63992870		云南省民政厅	郭品	中国共产党云南省委员会政法委员会	正常	535300007816689858		见义勇为基金募集管理，见义勇为事迹宣传奖励
5146	兰州市城关区广场南路１０７号	2017-06-01 至 2020-08-02		2009-09-02	200.00 （单位：元 / 万元）	甘肃省世恩慈善基金会	基金会	09314897096		甘肃省民政厅	释理航	甘肃省宗教事务局	正常	536200006903896732		扶贫济困捐资助学保护生态环境弘扬传统文化
5147	天水市秦州区农村合作银行办公楼２０１室	2017-05-03 至 2017-08-02		2010-01-14	200.00 （单位：元 / 万元）	甘肃省天水市伏羲赡老助学基金会	基金会	15293599461		甘肃省民政厅	吴鸿清	天水市民政局	正常	53620000695647328L		救助生活困难孤寡老人，资助品学兼优家境困难学生
5148	兰州市城关区南昌路１６４８号	2017-08-29 至 2017-12-05		1993-03-25	400.00 （单位：元 / 万元）	甘肃省见义勇为基金会	基金会	09318880667		甘肃省民政厅	李虎林	中共甘肃省委政法委员会	正常	53620000778898026A		奖励救助募集基金宣传研讨
5149	甘肃省玛曲县沃特路７号	2017-06-01 至 2021-04-25		2006-06-21	650.00 （单位：元 / 万元）	甘肃省玛曲县教热教育扶贫基金会	基金会	09416121122		甘肃省民政厅	阿旺老周	甘肃省教育厅	正常	53620000784049418B		募捐、筹集资金；助学、奖学、奖教；扶贫济困及其他公益事业。
5150	兰州市城关区广场南路５１号	2017-08-29 至 2018-06-28		1997-04-23	400.00 （单位：元 / 万元）	甘肃妇女儿童发展基金会	基金会	09318273983		甘肃省民政厅	崔玉琴	甘肃省妇女联合会	正常	5362000078964219XF		资助贫困妇女儿童对外交流与合作公益宣传、项目培训
5151	甘肃省兰州市城关区西北新村１号	2017-08-29 至 2021-03-01		2016-03-01	200.00 （单位：元 / 万元）	甘肃西北民族大学教育发展基金会	基金会	09312938066		甘肃省民政厅	李辉	甘肃省教育厅	正常	53620000MJW280003F		支持本校教学与科研设施改善、人才引进和知名学者讲课；资助教学科研项目开展及专著出版；设立奖（助）学金、奖教金
5152	甘肃省陇南市两当县城关镇滨河南路（两当县教育局办公楼一楼）	2017-09-06 至 2021-04-15		2016-04-15	570.00 （单位：元 / 万元）	甘肃省两当县爱心教育基金会	基金会	09397121047		甘肃省民政厅	王建利	甘肃省教育厅	正常	53620000MJW280011A		１、资助贫困师生，奖励优秀师生。２、资助高中阶段学生学杂费。３、开展师资培训。
5153	甘肃省兰州市安宁区十里店南街２１号（西北师大附中总务处）	2017-08-29 至 2021-04-11		2016-04-12	200.00 （单位：元 / 万元）	甘肃省西北师大附中教育发展基金会	基金会	09317758180		甘肃省民政厅	贾金元	甘肃省教育厅	正常	53620000MJW28002X2		支持学校特色课程、师资培训及重大活动的开展；奖励师生，资助困难师生；资助学校国际学术交流和教学有关其他项目。
5154	甘肃省高台县城关镇人民东路４７号西路军纪念馆游客接待中心１０１室	2017-08-29 至 2019-05-19		2016-05-20	500.00 （单位：元 / 万元）	甘肃省西路军公益基金会	基金会	09366689960		甘肃省民政厅	赵治金	甘肃省民政厅优抚处	正常	53620000MJW2800382		支持红西路军精神传承项目、纪念设施建设和开展公益活动；资助生活困难的红西路军后代。
5155	甘肃省兰州市城关区铁路东村街道火车站西路９９号第１单元８层８０１室	2016-07-14 至 2021-07-13		2016-07-14	200.00 （单位：元 / 万元）	甘肃幸福慈善助学基金会	基金会	13893469100		甘肃省民政厅	吴瑞	直接登记	正常	53620000MJW280046W		资助品学兼优的农村贫困学生及毕业后的创业发展；资助身患重病的农村贫困家庭。
5156	合作人民街１１０号	至		1998-08-03	0.00 （单位：元 / 万元）	甘南藏族教育基金会	基金会	09418213500		甘肃省民政厅	丹正嘉		正常	53620000MJW280062J		nan
5157	甘肃省兰州市高新开发区张苏滩８０８号	2017-07-21 至 2020-07-20		2017-07-21	200.00 （单位：元 / 万元）	甘肃奇正慈善公益基金会	基金会			甘肃省民政厅	何维颖		正常	53620000MJY082377R	http://	１、资助困难人群大病就医和生活补助；２、支持中藏医院、基层诊所建设和发展；３、支持、保护传统医疗事业的传承和发展，包括改善研究条件和支持专著出版。
5158	天水市麦积区中滩镇国家农业园区	2016-09-18 至 2021-09-18		2014-08-25	0.00 （单位：元 / 万元）	天水众兴爱心慈善基金会	基金会			天水市民政局	田德	天水市民政局	正常	53620500316199618A		扶贫济困、救孤助学、就业扶助、慈善项目。
5159	山东省东营市北一路827号	2016-05-26 至 2017-05-25		2012-09-04	230.00 （单位：元 / 万元）	山东省胜利石油工程技术创新基金会	基金会			山东省民政厅	韩来聚	中国石化集团胜利石油管理局	正常	53370000MJD675537M		设立“石油工程青年科技奖”；组织石油工程技术学术交流；资助优秀青年科技人员深造；出版石油工程科技著作；普及石油工程科技知识，开展科技咨询与培训、服务等；维护科技人员合法权益，举报石油工程科技人员服务的其他公益事业和活动。
5160	山东省济南市文化西路２９号	2017-01-22 至 2017-12-31		2007-01-05	1000.00 （单位：元 / 万元）	山东省教育基金会	基金会			山东省民政厅	陈光华	山东省教育厅	正常	53370000MJD675545G		运筹管理捐赠；救助困难师生；奖励优教优学；支持教育科研；促进均衡发展
5161	济南市舜耕路４０号	2017-05-18 至 2018-05-31		2008-04-25	210.00 （单位：元 / 万元）	山东财经大学教育基金会	基金会			山东省民政厅	刘兴云	山东省教育厅	正常	53370000MJD675553B		募集资金，改善办学条件，资助有利于学校、教师、学生发展的项目
5162	山东省济宁市任城区红星路市委南三楼	2017-06-27 至 2018-06-27		2013-06-18	400.00 （单位：元 / 万元）	济宁市见义勇为基金会	基金会	0537－2967530		山东省民政厅	孙圣瑞	济宁市社会治安综合治理委员会办公室	正常	53370000MJD6755616		（一）宣传见义勇为先进事迹，弘扬社会正气，激励广大人民群众勇敢地同各种违法犯罪行为作斗争；（二）表彰、奖励做出突出贡献的社会治安见义勇为人员；（三）为社会治安见义勇为牺牲人员增发抚恤，为伤残人员的康复治疗提供资助；（四）对受到本会表彰的、生活特别困难的社会治安见义勇为人员及其家属和子女予以救济和提供资助；（五）宣传、表彰、关心和支持社会治安见义勇为事业的单位和个人；（六）组织开展各种活动，推动社会治安见义勇为事业的发展；（七）组织开展调查研究、咨询服务和对外交流；（八）在本地开展各种形式的基金募集活动；（九）接受国内外对本基金会的自愿捐助；（十）管理和使用本会基金；（十一）接受政府委托的其它有关任务。
5163	山东济南市天桥区历山北路２号	2017-05-25 至 2020-05-31		2009-03-21	200.00 （单位：元 / 万元）	山东外事翻译职业学院教育基金会	基金会			山东省民政厅	李蕊馨	山东省教育厅	正常	53370000MJD67557XX		改善教学设施；奖励优秀学生及优秀教师；资助生活贫困的学生；资助基础研究，教学研究和著作出版；资助有利于学校发展的其他公益项目。
5164	青岛经济技术开发区长江西路６６号	2017-01-22 至 2018-06-30		2004-09-06	210.00 （单位：元 / 万元）	山东省中国石油大学教育发展基金会	基金会			山东省民政厅	查明	山东省教育厅	正常	53370000MJD675596Q		资助贫苦生、奖励优秀生，资助奖励优秀教师、有利于学校发展的公益项目
5165	山东省济南市历下区经十路12308号名士豪庭1号公建506室	2016-06-07 至 2019-06-06		2016-05-13	600.00 （单位：元 / 万元）	山东泰山健康扶贫公益基金会	基金会	0531-67860527		山东省民政厅	相军	无	正常	53370000MJD675609E		资助贫困人口和弱势群体改善自身健康状况；提升健康服务组织能力，开展健康教育开展健康扶贫活动，开展健康科研，国际、技术交流和人员培训；表彰奖励为健康事业做出突出贡献的组织和个人；开展有关社会健康事业的公益活动，支持健康事业的发展，提供咨询服务等。
5166	山东省济南市纬二路51号山东商会大厦	2017-04-24 至 2018-08-01		2013-07-17	5000.00 （单位：元 / 万元）	山东泛海公益基金会	基金会	0531-86071674		山东省民政厅	刘金燕	山东省民政厅	正常	53370000MJD6756179		（一）开展社会公益活动，扶贫赈灾，向社会贫困群体提供帮助；（二）支持教育事业，捐资助学，向科研项目提供资助；（三）支持环保事业；（四）支持社会主义新农村建设；（五）支持文化艺术活动和文化产业开发和传媒业的发展。
